dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg,n_folds
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,30.523483317536485,,0.3476323401649564,0.18412370195489117,26.317994956265466,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,32.93259567673154,,0.3729718576108747,0.19012691449710692,27.72468295561602,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,35.531850894094156,,0.44748192747972204,0.22556710108327468,30.607287447487874,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,38.33625628398813,,0.5035822227018563,0.26179240606630694,33.02618538296247,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,41.3620036358955,,0.5572820707210787,0.2915762919934791,35.21741174073286,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,44.62656270091733,,0.676492186618247,0.3228204086296022,39.96122832684196,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,48.1487820568388,,0.7722379328632283,0.34197061830999625,43.18916647154123,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,51.94899793412292,,0.985129524042617,0.3401383265993054,50.675507224156576,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,56.04915163116154,,1.1056293497305654,0.3406812127052768,54.874381132101874,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,60.472916196703494,,1.3341342769174598,0.33671191023721864,62.22328979460192,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,65.24583311088625,,1.5160395499725698,0.3256090537873044,67.5148654083741,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,70.39545975402585,,1.5801033199015253,0.29135735642537064,69.39566625280166,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,75.9515285146056,,1.6017058698466813,0.263048631762579,69.83900758153536,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,81.94611845510454,,1.5841025742774657,0.20132810629375367,69.50027238726777,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,88.41384052681296,,1.5225164007366978,0.16261373849298397,68.08659384257032,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,95.39203740300869,,1.4072012837140382,0.19171017747272798,65.17678039163732,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,102.92099908427116,,1.3293622962295193,0.21482247873095553,63.08899726503432,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,111.04419552077243,,1.2778963535071441,0.24109223171559924,61.43406196751597,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,119.80852759463738,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,129.26459791146698,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,139.46700296449637,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,150.4746483582522,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,162.35108891171686,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,175.16489560465368,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,188.9900514857269,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,203.9063788282749,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,Uniform NW smoother,uniform,220.0,,1.2748166897188729,0.2402842935107261,61.337041801296564,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,0.0,0.3081541103035395,0.12934222267639103,23.767462466197912,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,0.125,0.3079152457467973,0.1296041434149952,23.748793383737926,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,0.25,0.3076553169619832,0.12984911571323846,23.729337448937617,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,0.5,0.30709094892482997,0.13028313491826304,23.692519164463576,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,0.75,0.30649461648141296,0.1306394006970226,23.66430313063092,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,1.0,0.30589179104538455,0.13091987552719792,23.635440363492485,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,1.25,0.3052995476289063,0.1311311923982049,23.606570204730122,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,1.5,0.30472812594389487,0.13128264199605771,23.578114484861203,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,2.0,0.30366595203067004,0.13144671474798833,23.523353549916706,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,3.0,0.30187280061986677,0.1314599943573971,23.427818623797716,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,4.0,0.3004475188957249,0.13133298863648918,23.345621801990912,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,6.0,0.29834677467988147,0.1311179689201892,23.241350729958207,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,8.0,0.2968788789556733,0.13105995873052256,23.167086915301283,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,12.0,0.2950103596388584,0.1312455319928696,23.05624745081736,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,16.0,0.29397872955209003,0.131588558390156,23.005349177777006,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,24.0,0.2931748171145717,0.13225126371554335,22.9632071413364,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,32.0,0.29310265615234626,0.13270335862992708,22.973858621484823,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,48.0,0.29097044032658037,0.13371260525182224,23.030000798608615,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0,64.0,0.29136898246800064,0.13387772013851712,23.130609786918956,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,0.0,0.3081541103238967,0.12934222272286763,23.767462467055253,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,0.125,0.307915245763014,0.12960414346010224,23.74879338445977,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,0.25,0.3076553169742708,0.12984911575704225,23.729337449525353,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,0.5,0.3070909489299298,0.13028313495955965,23.692519164609028,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,0.75,0.3064946164802578,0.1306394007358297,23.66430313050297,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,1.0,0.3058917910389025,0.1309198755634767,23.635440363106575,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,1.25,0.30529954761796174,0.13113119243193724,23.60657020410433,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,1.5,0.304728125929245,0.13128264202728845,23.578114484014712,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,2.0,0.3036659520103723,0.13144671477462827,23.52335354868445,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,3.0,0.3018728005921147,0.13145999437742106,23.42781862181547,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,4.0,0.30044751886138854,0.13133298865282436,23.345621799526402,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,6.0,0.2983467746222172,0.1311179689328435,23.241350727119926,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,8.0,0.2968788788342652,0.13105995874234602,23.167086910132547,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,12.0,0.29501035876862447,0.1312455320689712,23.056247420857506,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,16.0,0.29397872124523816,0.13158855948316997,23.0053489064857,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,24.0,0.29317387576404846,0.13225142135351545,22.96317683905512,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,32.0,0.29297121750124644,0.1327269129388586,22.969600543195828,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,48.0,0.29096108475907173,0.13371349126695234,23.029780492882576,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.0789265213977384,64.0,0.2864878189256136,0.13531756662633856,22.869258584293664,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,0.0,0.3081541107112538,0.12934222360722372,23.76746248336883,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,0.125,0.30791524607158655,0.1296041443184,23.748793398194987,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,0.25,0.3076553172080794,0.12984911659054182,23.729337460708845,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,0.5,0.3070909490269699,0.13028313574535116,23.692519167376616,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,0.75,0.30649461645827747,0.1306394014742519,23.664303128068276,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,1.0,0.30589179091556373,0.13091987625379276,23.635440355763457,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,1.25,0.3052995474097072,0.1311311930737971,23.606570192196685,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,1.5,0.30472812565048635,0.13128264262154624,23.578114467907547,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,2.0,0.30366595162414617,0.13144671528153284,23.52335352523709,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,3.0,0.30187280006404793,0.13145999475843664,23.427818584097153,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,4.0,0.30044751820803534,0.13133298896364934,23.34562175263171,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,6.0,0.29834677352498146,0.13111796917363128,23.241350673113146,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,8.0,0.2968788765241098,0.13105995896732256,23.167086811781697,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,12.0,0.29501034220957373,0.13124553351706994,23.05624685077354,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,16.0,0.2939785631540629,0.13158858028569748,23.005343743403195,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,24.0,0.2931555436319626,0.13225449836592065,22.962586152510436,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,32.0,0.29027594319976935,0.13335185537330035,22.863101072366938,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,48.0,0.2906126467238082,0.13377859897795807,23.017827553798544,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.1640824385754243,64.0,0.286740827819722,0.13464349573767898,22.929897838438798,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,0.0,0.3081541155249803,0.12934223459718514,23.767462686099186,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,0.125,0.3079152499062517,0.12960415498453215,23.748793568884004,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,0.25,0.30765532011364904,0.12984912694850337,23.729337599687398,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,0.5,0.3070909502329078,0.1302831455104406,23.69251920177024,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,0.75,0.3064946161851411,0.1306394106506775,23.66430309781287,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,1.0,0.3058917893828383,0.13091988483239608,23.635440264510688,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,1.25,0.3052995448217274,0.13113120105023,23.606570044220273,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,1.5,0.30472812218634915,0.13128265000642528,23.578114267743466,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,2.0,0.30366594682450343,0.1314467215808653,23.523353233856007,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,3.0,0.3018727935017428,0.1314599994933369,23.42781811537005,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,4.0,0.3004475100887888,0.13133299282628796,23.345621169869204,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,6.0,0.2983467598895662,0.13111797216591875,23.24135000196791,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,8.0,0.2968788478154287,0.13105996176316298,23.16708558956205,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,12.0,0.29501013639259777,0.13124555151819564,23.056239765077624,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,16.0,0.29397659404208143,0.13158883953917577,23.005279430525423,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,24.0,0.29283372175820777,0.13231067794831436,22.952031059497997,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,32.0,0.2905034168535473,0.13328537804274487,22.874450634364358,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,48.0,0.2860244381435498,0.13509154505218632,22.787720988608456,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.2559594160723788,64.0,0.28637871905276524,0.13429604745228044,22.90844127930715,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,0.0,0.30815415692976733,0.12934232912448135,23.767464429855444,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,0.125,0.30791528288997,0.12960424672643736,23.748795037049078,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,0.25,0.3076553451060498,0.12984921603969843,23.729338795106543,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,0.5,0.30709096060646796,0.13028322950206575,23.692519497645286,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,0.75,0.3064946138369007,0.1306394895789296,23.664302837631947,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,1.0,0.30589177620063174,0.13091995861851233,23.635439479681942,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,1.25,0.3052995225630818,0.13113126965682662,23.606568771502264,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,1.5,0.304728092391716,0.13128271352483975,23.578112546150667,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,2.0,0.3036659055429805,0.13144677576214164,23.523350727691273,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,3.0,0.30187273705938666,0.13146004021860375,23.427814083832406,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,4.0,0.3004474402550602,0.13133302604919717,23.34561615750111,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,6.0,0.29834664260953486,0.13111799790327983,23.241344229379045,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,8.0,0.2968786008697355,0.13105998581386533,23.167075076492193,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,12.0,0.29500836332567626,0.13124570677082237,23.056178725978544,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,16.0,0.2939593056001802,0.13159112728776626,23.004714462397494,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,24.0,0.29031039092501637,0.1328846086958881,22.850810014383104,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,32.0,0.29032759114493295,0.13330606941904175,22.868427899910074,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,48.0,0.28617407433533887,0.1344668754352528,22.821721646406754,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.3550879237997064,64.0,0.28527047168390796,0.13272447456365566,22.82168084014554,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,0.0,0.30815441614476324,0.12934292084183405,23.767475346305392,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,0.125,0.30791548939406993,0.1296048210056085,23.748804228528847,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,0.25,0.3076555015889485,0.12984977372355444,23.729346279409505,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,0.5,0.3070910255829685,0.13028375525848088,23.692521351666684,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,0.75,0.30649459918109806,0.13063998363442803,23.664301211124446,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,1.0,0.30589169372940705,0.13092042048043892,23.63543456921571,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,1.25,0.30529938327789197,0.13113169909189296,23.606560807150764,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,1.5,0.3047279059353425,0.13128311110574672,23.578101772117883,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,2.0,0.303665647186108,0.1314471148911513,23.523335042735102,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,3.0,0.30187238380959985,0.13146029511821286,23.427788851342193,5
EE-0p62-data-225x225/EE-0.62data_rot_27deg/arrow_segments.mat,172,RBF-von-Mises NW smoother,multiplicative_rbf_vm,1.4620402998133009,4.0,0.3004470031890177,0.13133323399304667,23.345584785890598,5
