dataset,n,model,kernel,bandwidth,kappa,mean_test_rss,sd_test_rss,mean_test_mae_deg
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,24.0,0.5376435771922279,0.15683390741319697,32.329525247002316
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,32.0,0.5333192537557154,0.16077337523784174,32.288851102647996
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,48.0,0.49661414258621706,0.17430669738655993,31.273741684075567
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.3620750542651252,64.0,0.4868023871034084,0.17255577504144856,31.030883685978047
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,0.0,0.6261122428230235,0.14240088526782013,38.1578976944324
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,0.125,0.6101293364970235,0.14082764837979397,37.33964356401183
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,0.25,0.5963566753556875,0.14716801730341694,36.4834935946727
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,0.5,0.5605651026999466,0.14698612784348075,34.746572448320784
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,0.75,0.5416162712375707,0.14672235845620912,33.574029164271714
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,1.0,0.5265568877393777,0.1467865266213782,32.72308445997158
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,1.25,0.515598070819085,0.14676372867673596,32.15948501452931
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,1.5,0.5092933318456593,0.1463038641949002,31.97391890974251
Front_EE-1_1_3000x_rings_coords.csv,168,RBF-von-Mises pitch kernel smoother,multiplicative_pitch,1.5098531828123503,2.0,0.5054878034533463,0.14050173218305756,31.668767034268974
